county,station code,station name,latitude,longitude,open year
Limerick,5611,KILFINNANE EDUCATION CENTRE,52.62361,-8.62778,1990
Limerick,1985,LIMERICK (MULGRAVE ST.),52.55389,-8.785,2018
Limerick,5711,LIMERICK (GOLF CLUB),52.45083,-9.16583,1992
Limerick,2011,ADARE MANOR,52.56944,-9.28333,1943
Limerick,5811,NEWCASTLE WEST (Castle Demesne),52.51167,-8.6125,1993
Limerick,5919,GLIN G.S.,52.71139,-8.47722,1979
Limerick,6011,MEANUS,52.34972,-8.95139,1994
Limerick,6085,CASTLECONNELL,52.390495,-9.3078,2020
Limerick,6111,SPRINGFIELD CASTLE,52.57583,-9.0625,1994
Limerick,6211,ABBEYFEALE_WWTP,52.54167,-8.85917,1999
Limerick,6311,SHANAGOLDEN (Old Abbey),52.51194,-9.20694,2000
Limerick,2111,CROAGH (Smithfield),52.45,-9.05833,1943
Limerick,6411,BALLYHAHILL_Glenbawn,52.55361,-8.78333,2004
Limerick,6419,NEWCASTLEWEST G.S.,52.60833,-8.27194,1984
Limerick,6511,ADARE MANOR,52.455,-8.98167,2014
Limerick,211,COOGA (Lower Doon),52.6,-9.11667,1900
Limerick,6911,KNOCKADERRY (Lissaniska),52.65994,-8.630798,1900
Limerick,7106,FOYNES (Coolnavee),52.29306,-8.18333,1992
Limerick,2211,LIMERICK (GEORGES STREET),52.59722,-8.54722,1943
Limerick,7606,KILBEHENY (BALLINATONA),52.31389,-8.18472,1996
Limerick,611,BALLYNEETY G.S.,52.60833,-9.10833,1937
Limerick,2311,GALTEE W.W. (LOUGHANANNA),52.36944,-8.34444,1943
Limerick,619,FOYNES AIRPORT,52.71667,-8.5,1914
Limerick,2385,BALLYLANDERS G.S.,52.33,-8.56889,2018
Limerick,1211,CASTLECONNELL RECTORY,52.64444,-8.86111,1933
Limerick,2411,MOUNT RUSSELL,52.39722,-8.575,1943
Longford,630,PALLASKENRY (AGRIC.COLL.),53.69444,-7.60833,1944
Longford,1230,KILMALLOCK G.S.,53.57917,-7.65139,1952
Longford,2829,EDGEWORTHSTOWN G.S.,53.62222,-7.81389,1944
Longford,2929,ABBEYSHRULE G.S.,53.58611,-7.93889,1944
Longford,3029,KENAGH G.S.,53.81667,-7.76389,1944
Longford,1429,NEWTOWNCASHEL G.S.,53.77361,-7.65556,1953
Longford,1430,DRUMLISH G.S.,53.56806,-7.77083,1957
Longford,1629,BALLINALEE (FOR.STN.),53.73333,-7.90833,1893
Longford,4029,BALLYMAHON (VOC.SCH.),53.61944,-7.90694,1951
Longford,4429,CLOONDRA O.P.W.,53.72361,-7.7875,1954
Longford,4929,KENAGH (DERRAGHAN),53.66944,-7.93333,1964
Longford,1830,LONGFORD (St.Joseph's Hospital),53.77583,-7.42167,1985
Longford,5129,LANESBORO (Doire Dharog),53.625,-7.85278,1970
Longford,5329,GRANARD SPRINGSTOWN,53.72083,-7.775,1975
Longford,5429,KENAGH (LOUGH BANNOW),53.70778,-7.87861,1983
Longford,2029,LONGFORD (KNOCKAHAW),53.76944,-7.85833,1911
Longford,1030,KENAGH BEGNAGH,53.78056,-7.48889,1944
Longford,6529,CASTLEFORBES,53.6,-7.87861,1993
Longford,130,GRANARD G.S.,53.56111,-7.71667,1904
Longford,6829,DERRYCOLUMB,53.74083,-7.91667,1996
Longford,7229,BALLYMAHON (Newcastle),53.79028,-7.545,2005
Longford,2329,TERMONBARRY,53.85278,-7.70556,1930
Louth,9938,GRANARD (Ballymore),54.05,-6.31111,1915
Louth,2438,BALLINAMUCK,54.03889,-6.36389,1966
Louth,338,M.DUNDALK (BALLYMAKELLETT),54.03056,-6.13056,1876
Louth,1238,DUNDALK (MT.PLEASANT),53.95278,-6.53611,1943
Louth,2538,GREENORE,54.0125,-6.42778,1967
Louth,2638,LOUTH G.S.,53.85417,-6.56944,1968
Louth,2738,DUNDALK (CASTLETOWN MT.),53.86111,-6.54306,1970
Louth,1338,ARDEE (Boharnamoe),54.08667,-6.25639,1943
Louth,2838,ARDEE O.P.W.,53.75556,-6.26667,1970
Louth,2938,OMEATH,53.78889,-6.47778,1975
Louth,138,TERMONFECKIN (AN GRIANAN),54.00833,-6.35,1946
Louth,1438,MELLIFONT ABBEY,53.79167,-6.23333,1943
Louth,3238,DUNDALK (Soldier's Point),53.89333,-6.36389,1985
Louth,3338,CLOGHERHEAD G.S.,53.84278,-6.27778,1985
Louth,3438,CASTLEBELLINGHAM LYNNS,54.03556,-6.2375,1985
Louth,3538,CLOGHER HEAD (Port),53.82639,-6.33389,1987
Louth,1538,RIVERSTOWN (Glenmore Upper),53.82917,-6.39444,1951
Louth,3738,TOGHER (Barmeath Castle),53.9725,-6.45583,1991
Louth,3831,DUNLEER G.S.,53.73528,-6.37444,1970
Louth,438,DUNDALK (KNOCKBRIDGE),53.89722,-6.53889,1885
Louth,1638,DROGHEDA (KILLINEER),54.04167,-6.1875,1951
Louth,4231,ARDEE (LISRENNY),53.71222,-6.39417,1982
Louth,485,CARLINGFORD G.S.,53.85361,-6.56944,2017
Louth,1738,DROGHEDA SAINT OLIVERS,54.03194,-6.52361,1951
Louth,1838,ARDEE (Bohernamoe),53.85639,-6.54944,1952
Louth,1938,HACKBALLSCROSS G.S.,53.99722,-6.19167,1954
Louth,5780,ARDEE (St.Brigid's Hosp.),53.97611,-6.29528,2000
Louth,2031,BUSH (VOC.SCH.),53.77778,-6.48333,1943
Louth,538,LH_DUNDALK,54.05194,-6.35139,1914
Louth,2131,COLLON G.S.,53.725,-6.39722,1943
Louth,585,DUNDALK (Annaskeagh W.W.),54.05194,-6.351,2017
Louth,2238,DROGHEDA (TRANS.STN.),53.85139,-6.53611,1963
Louth,1138,DUNDALK (Annaskeagh),53.9,-6.38889,1943
Louth,2338,OMEATH (ST.MICHAEL,53.95139,-6.41944,1963
Mayo,2426,ARDEE (DE LA SALLE),53.626,-9.742,1993
Mayo,2427,CASTLEBELLINGHAM G.S.,53.51944,-9.08889,1941
Mayo,9933,DUNDALK (HEYNESTOWN RECTORY),53.95972,-9.60556,1971
Mayo,134,DELPHI LODGE II,54.10278,-10.06944,1884
Mayo,2434,SHRULE G.S.,54.17917,-9.91083,2003
Mayo,2435,M.GLENNAMONG,54.03611,-9.48361,1944
Mayo,633,BLACKSOD POINT S.W.S.,53.76389,-9.80833,1942
Mayo,634,BUNNAHOWEN (MUINGNACHREE),54,-9.82222,1942
Mayo,1233,KEENAGH BEG,53.88583,-9.80889,1984
Mayo,635,LOUISBURGH G.S.,53.96667,-8.79722,1942
Mayo,1235,BALLYCROY G.S.,53.89444,-9.15,1942
Mayo,2534,MULRANY (Doughbeg),54.25139,-9.86306,2003
Mayo,1234,CHARLESTOWN G.S.,54.16389,-9.525,1968
Mayo,2535,BALLYVARY G.S.,53.98889,-9.35833,1944
Mayo,133,INVER,53.88472,-9.55,1952
Mayo,135,BELLACORRICK (LACHTANVACK),54.11667,-9.15,1933
Mayo,2634,CLOUGHBRACK FAR,54.24306,-9.8125,2005
Mayo,2635,NEWPORT HOUSE,54.03361,-9.39139,1944
Mayo,226,BALLINA RECTORY,53.64444,-9.88056,1954
Mayo,2727,BARNATRA (KNOCKNALOWER),53.71111,-8.99139,1943
Mayo,2734,DERRYHILLAGH,54.2725,-9.85278,2010
Mayo,2735,LOUISBURGH (Uggool),53.85278,-9.3,1945
Mayo,1333,CLAREMORRIS,53.81194,-9.97861,1990
Mayo,2827,DOONCARTON,53.76389,-8.77778,1944
Mayo,1334,CASTLEBAR G.S.,54.14861,-9.56944,1968
Mayo,2826,CLARE ISLAND II,53.64917,-9.64639,2012
Mayo,1335,BALLYHAUNIS (VOC.SCH.),54.11389,-9.14444,1942
Mayo,2835,BELLACORRICK (SRAHNAKILLY),53.98889,-9.24028,1951
Mayo,2834,DRUMMIN (Tawneyard),54.05722,-9.8425,2012
Mayo,3035,BALLINA (TRANS.STN.),53.91417,-9.30694,1952
Mayo,1427,PONTOON (TERRYBAUN),53.73611,-9.16667,1941
Mayo,234,BALLYCROY (Knockmoyleen),54.28056,-9.8,1942
Mayo,1433,CASTLEBAR (Burren),53.7925,-9.52722,1993
Mayo,733,BALLYGLASS G.S.,53.96111,-9.575,1956
Mayo,233,ROSSPORT G.S.,53.90556,-9.78333,1901
Mayo,1435,WESTPORT (Carrabawn),54.27778,-9.37222,1942
Mayo,1434,NEWPORT (SRAHMORE),54.14167,-9.89306,1971
Mayo,735,MALLARANNY,54.11111,-9.02778,1942
Mayo,734,BALLYCASTLE G.S.,54.24167,-9.68889,1942
Mayo,3235,GEESALA,53.94028,-9.10278,1953
Mayo,235,BONNICONLON G.S.,53.85,-9.3,1924
Mayo,3327,GLENAMOY G.S.,53.66944,-8.95833,1952
Mayo,3335,FOXFORD (UMMOON),53.925,-9.12639,1963
Mayo,3435,CASTLEBAR RECTORY,53.94583,-8.94583,1967
Mayo,427,BALLINDINE G.S.,53.79444,-9.31389,1941
Mayo,1527,STRAIDE,53.66111,-9.11667,1941
Mayo,3527,SWINFORD (DUBLIN RD.),53.64306,-9.37778,1955
Mayo,3535,BALLYHEAN G.S.,54.11667,-9.5,1968
Mayo,1534,HOLLYMOUNT G.S.,54.20972,-9.74444,1971
Mayo,1533,TOURMAKEADY G.S.,53.9825,-9.56667,1994
Mayo,1535,BELLACORRICK (SHANVOLAHAN),54.21389,-9.21944,1942
Mayo,434,GLENTURK,54.14444,-9.74444,1942
Mayo,3735,SRAHMORE,54.10917,-9.13694,1969
Mayo,433,KILLALA G.S.,53.775,-9.775,1930
Mayo,435,BANGOR ERRIS G.S.,53.86667,-8.85,1942
Mayo,3827,BALLINA (Shanaghy),53.6375,-9.25833,1962
Mayo,3835,LOUISBURGH (OLD HEAD HOTEL),53.91528,-8.86806,1976
Mayo,3935,KILKELLY,53.84583,-9.00556,1979
Mayo,826,BALLINROBE (CREAGH),53.70139,-9.5625,1951
Mayo,1627,SWINFORD (BARNACOGUE),53.69722,-9.28056,1941
Mayo,1633,KILTIMAGH G.S.II,53.86889,-9.92917,1994
Mayo,1635,CARROWKENNEDY G.S.,54.1,-9.31944,1942
Mayo,1634,PARTRY G.S.,54.14583,-9.80278,1976
Mayo,4035,CURRAUN,54.07222,-9.31944,1983
Mayo,833,CROSSMOLINA G.S.,53.92333,-9.57111,1959
Mayo,834,BANGOR ERRIS (Kiltane),53.97222,-10.09444,1942
Mayo,4135,ENNISCOE,54.03528,-9.32528,1983
Mayo,4235,NEWPORT (Furnace),54.26056,-9.27361,1984
Mayo,4335,KEEL G.S.,53.99722,-9.27667,1984
Mayo,4385,LAHERDANE (Cum),54.05722,-9.8425,2019
Mayo,1726,CARROWMORE LACKEN,53.61806,-9.6625,1983
Mayo,1727,MASSBROOK,53.625,-9.22778,1941
Mayo,4485,BALLYCROY,54.306,-9.568,2019
Mayo,1733,AASLEAGH LODGE,53.89167,-9.60583,2002
Mayo,1734,BALLINROBE G.S.,54.15389,-9.89,1981
Mayo,1735,BELDERRIG,54.03056,-9.32222,1942
Mayo,4535,NEWPORT (Ardagh Lodge),54.31028,-9.56667,1986
Mayo,4585,BELLACORRICK (NAHELLY),54.186,-9.224,2019
Mayo,4635,LAHERDANE G.S.,54.18806,-9.2275,1987
Mayo,4685,BELDERRIG,53.925,-9.12639,2019
Mayo,4735,LISGLENNON WTP,53.93722,-8.91889,1988
Mayo,4785,LISGLENNON WATERWORKS,53.675,-9.37,2019
Mayo,4835,STRAIDE,54.0525,-9.0325,1988
Mayo,1826,SWINFORD (WATER TREATMENT PLANT),53.61528,-9.66417,1974
Mayo,4927,TOURMAKEADY WTP,53.68167,-9.37111,1987
Mayo,4935,BALLINA (Attymass),53.90611,-8.81722,1986
Mayo,929,ERRIFF FISHERIES,53.89444,-8.70278,1942
Mayo,1834,TOURMAKEADY (WaterTreatmentPlant,54.145,-9.74083,1986
Mayo,1833,KNOCK AIRPORT,53.89778,-9.57833,1899
Mayo,5035,KILMOVEE G.S.,54.06722,-9.3125,1989
Mayo,1835,BANGOR ERRIS (Main St.),53.80278,-9.12778,1942
Mayo,933,NEWPORT (BURRISHOOLE HSE.),53.79667,-9.96944,1982
Mayo,934,CROSSMOLINA (Castlehill),54.11667,-9.54722,1954
Mayo,5127,BALLA G.S.,53.69722,-9.26667,1994
Mayo,5135,CLARE ISLAND,53.80972,-8.83833,1987
Mayo,5227,BELLACORRICK (MONEYNIERIN),53.595,-9.495,1996
Mayo,5235,KILKEERAN,53.81806,-8.81528,1990
Mayo,5335,BALLYHAUNIS (COOGUE SOUTH),53.97778,-9.11722,1993
Mayo,1926,DERRYPARK,53.67639,-9.88667,1984
Mayo,1927,BALLYHAUNIS (AGHAMORE),53.58056,-9.125,1941
Mayo,1935,FOXFORD (DAVITT STREET),53.79444,-8.91944,1942
Mayo,1934,KILLADOON,53.97083,-10.16111,1988
Mayo,1933,KILMAINE G.S.,53.78194,-9.63972,1900
Mayo,127,KNOCK G.S.,53.64722,-9.36111,1927
Mayo,5535,DOOAGH (Water Treatment Plant),54.10806,-9.13389,2000
Mayo,5627,WESTPORT (MURRISK ABBEY),53.78333,-9.23,2003
Mayo,5635,TOURMAKEADY (Drimbawn House),54.06944,-9.31167,1874
Mayo,5727,BALLINA GOLF CLUB,53.71028,-8.76222,2014
Mayo,533,BELCARRA (Carrajames),53.90833,-9.41389,1942
Mayo,5827,ENNISCOE,53.77194,-9.41028,2014
Mayo,534,BALLYHAUNIS (Lavallyroe),54.11944,-9.58056,1942
Mayo,2033,GLENISLAND G.S.,53.79056,-9.57222,1903
Mayo,2035,WESTPORT (Ayle),53.85278,-8.99722,1943
Mayo,2034,BELLACORRICK G.S.,54.14583,-9.06528,1988
Mayo,1034,WESTPORT (ST. HELENS),54.22778,-10.00694,1956
Mayo,1033,KILTIMAGH G.S.,53.78222,-9.62889,1982
Mayo,2134,GEESALA PEAT POWER LTD.,54.10944,-9.76111,1988
Mayo,2135,BELMULLET (Manual),53.98333,-9.10833,1943
Mayo,2175,MURRISK,53.71083,-8.9925,2010
Mayo,326,BANGOR ERRIS (MUINGNAHALLOONA),53.61389,-9.67778,1911
Mayo,7685,FOXFORD G.S.,53.63167,-9.74806,2022
Mayo,7785,CLAREMORRIS,54.14083,-9.748,2022
Mayo,2234,AASLEAGH HSE.,53.97667,-10.075,1994
Mayo,1133,DELPHI_LODGE,53.76417,-9.48111,1983
Mayo,1135,BANGOR_ERRIS_WWTP,53.94444,-8.94722,1942
Mayo,1134,KEEL (SANDY BANKS),54.23889,-9.71667,1958
Mayo,333,WESTPORT AUGHAGOWER,53.8,-9.53333,1909
Mayo,1175,SWINFORD (TRANS.STN.),53.92361,-9.57278,2005
Mayo,2326,GLENAMOY,53.64389,-9.74722,1986
Mayo,335,WESTPORT HSE.,54.03333,-9.12917,1955
Mayo,2335,NEWPORT,54.11083,-9.46694,1944
Mayo,2334,DHULOUGH,54.26,-10.06556,2003
Mayo,334,FOXFORD (COOLCRONAN),53.93333,-9.91667,1951
Mayo,2375,ESKERAGH,54.2275,-10.00694,2012
Mayo,626,GLADREE,53.63194,-9.74722,1914
Meath,9931,ACHILL SOUND G.S.,53.49167,-6.87222,1995
Meath,2432,BELMULLET,53.505,-6.46361,1998
Meath,1231,DELPHI LODGE,53.41389,-6.83333,1942
Meath,2531,M.DONADEA FOREST,53.64722,-6.69722,1944
Meath,2532,RATOATH,53.52194,-6.51139,1998
Meath,638,ENFIELD G.S.,53.82139,-6.73972,1943
Meath,2631,NAVAN,53.55833,-6.65972,1949
Meath,2632,DUNSHAUGHLIN (Lagore),53.48472,-6.46333,2002
Meath,1331,NOBBER,53.51111,-6.53889,1942
Meath,1375,KILMESSAN G.S.,53.51583,-6.66,2006
Meath,2931,FAIRYHOUSE RACECOURSE,53.52444,-6.61111,1951
Meath,231,DUNSHAUGHLIN G.S.,53.61667,-6.91667,1911
Meath,3031,DUNSANY,53.61944,-6.91944,1951
Meath,3038,WARRENSTOWN,53.8725,-6.80472,1981
Meath,1432,ATHBOY (FRANKVILLE),53.65,-6.23333,1965
Meath,1531,ATHBOY G.S.,53.70694,-6.54444,1942
Meath,431,KINGSCOURT GYPSUM,53.53611,-6.62222,1923
Meath,3731,GORMANSTON,53.51806,-6.66111,1963
Meath,3931,SLANE G.S.,53.55694,-6.78056,1968
Meath,1632,DUNSANY CASTLE,53.64306,-6.33889,1975
Meath,1631,DUNSANY (Grange),53.45278,-6.92778,1943
Meath,885,TRIM (LACKANASH),53.693,-6.71,2017
Meath,4431,BELLEWSTOWN,53.73528,-6.71111,1984
Meath,1731,LONGWOOD G.S.,53.53333,-6.96667,1943
Meath,4531,NAVAN (Randalstown),53.65833,-6.71833,1986
Meath,4623,NAVAN WILKINSTOWN,53.42083,-6.47639,1949
Meath,4731,BALLIVOR G.S.,53.74778,-6.66528,1994
Meath,4931,NAVAN (Tara Mines),53.51917,-6.82972,1998
Meath,1832,DUNBOYNE G.S.,53.68861,-6.24528,1983
Meath,1831,WILKINSTOWN (Ladyrath),53.71389,-7.01944,1943
Meath,931,TRIM GOLF CLUB,53.73611,-6.84722,1892
Meath,5031,LAYTOWN G.S.,53.72778,-6.72556,1998
Meath,5131,CROSSAKIEL G.S.,53.69278,-6.96333,1998
Meath,5231,KELLS (HEADFORT),53.73861,-6.56611,1998
Meath,1931,WILKINSTOWN (Yellow River),53.76944,-7.15833,1943
Meath,1932,KILSKYRE (Robinstown),53.67917,-6.2625,1991
Meath,5531,SLANE (Ardcalf),53.79778,-6.91139,2001
Meath,5631,OLDCASTLE (G.E.SCHOOLS),53.41944,-6.86111,2003
Meath,5931,LAYTOWN (THE NINCH),53.68806,-6.64639,2011
Meath,1031,MOYNALTY (Shancarnan),53.6,-6.93611,1933
Meath,1032,ENFIELD (Newcastle House),53.65278,-6.41667,1949
Meath,1132,DUNMOE-Graigs_Lane,53.67222,-6.28611,1949
Meath,132,ATHBOY (FRAYNE),53.50278,-6.45556,1957
Meath,331,DULEEK G.S.,53.47222,-6.72778,1894
Meath,9123,JULIANSTOWN G.S.,53.42,-6.615,1997
Meath,131,RATOATH (Jamestown),53.66667,-6.53333,1926
Meath,2331,ENFIELD (SUMMERHILL),53.55278,-6.78889,1944
Meath,2332,BARROCKSTOWN,53.64139,-6.36028,1997
Monaghan,2437,BEAUPARC,54.18333,-7.23333,1950
Monaghan,339,TRIM G.S.,54.34167,-6.95833,1942
Monaghan,639,BELLEWSTOWN (Collierstown),54.23611,-6.89417,1970
Monaghan,685,CLONES,54.33667,-6.95583,2017
Monaghan,2737,EMYVALE G.S.,54.11611,-7.01167,1951
Monaghan,2837,MONAGHAN (Castleshane),54.22083,-7.09583,1951
Monaghan,139,EMYVALE WWTP,54.26528,-6.98056,1951
Monaghan,3137,ROCKCORRY,54.15694,-7.13472,1952
Monaghan,3138,SMITHBORO G.S.,54.09278,-6.69083,1984
Monaghan,739,MONAGHAN (St.Patrick's Coll.),54.24528,-6.98611,1979
Monaghan,785,NEWBLISS,54.07278,-6.884,2017
Monaghan,238,CASTLEBLAYNEY (DRUMGRISTON),53.97917,-6.725,1947
Monaghan,3537,MONAGHAN (Knockroe),54.16111,-7.13333,1970
Monaghan,239,KILKIT WTP,54.36667,-7.1,1952
Monaghan,3637,CARRICKMACROSS (VOC.SCH.),54.16389,-7.12111,1971
Monaghan,3638,NEWBLISS (GLINCH),53.93472,-6.77056,1990
Monaghan,3838,EMYVALE (DRUMFURRER),54.16194,-6.76556,1998
Monaghan,439,NEWBLISS (Drumshannon),54.25,-6.96667,1942
Monaghan,839,KINGSCOURT (Drummond),54.34139,-6.96,1984
Monaghan,838,CASTLEBLAYNEY (Carrickaslane),54.11667,-6.73611,1943
Monaghan,4237,MONAGHAN G.S.,54.13917,-7.10528,1985
Monaghan,937,EMYVALE,54.11944,-6.90556,1942
Monaghan,938,CASTLEBLANEY G.S.,54.05278,-6.65278,1943
Monaghan,5437,NEWBLISS (Crappagh),54.05389,-6.85083,1999
Monaghan,5537,BALLYBAY (TRANS.STN.),54.14611,-7.20556,1999
Monaghan,6037,CORRINSHEGAGH G.S.,54.12583,-6.92333,2008
Monaghan,2038,SHANTONAGH (Tooa),53.97528,-6.755,1958
Monaghan,539,CLONES (Dunseark),54.27778,-7.06389,1942
Monaghan,1038,BALLYBAY_WETLANDS,54.00556,-6.57778,1943
Monaghan,6437,CARRICKMACROSS (Dunoge),54.06083,-6.77194,2009
Offaly,2522,SCOTSTOWN G.S.,53.27778,-7.99722,1962
Offaly,222,INNISKEEN G.S.,53.26111,-7.74722,1913
Offaly,2622,CASTLEBLANEY (Coose),53.18194,-7.87778,1970
Offaly,2714,BLACKWATER (BORD NA MONA),53.25833,-7.08611,1946
Offaly,2822,TURRAUN (Bord na Mona),53.25139,-7.54167,1973
Offaly,119,DERRINLOUGH (BORD NA MONA),53.09444,-7.925,1862
Offaly,722,CLONBULLOGE G.S.,53.325,-7.71944,1947
Offaly,1422,TULLAMORE MUCKLAGH N.S.,53.275,-7.49444,1942
Offaly,3122,BIRR CASTLE,53.34611,-7.7175,1984
Offaly,3231,BALLYCUMBER (BOHER SCH.),53.33889,-7.05833,1951
Offaly,3322,TULLAMORE G.S.,53.24667,-7.89833,1986
Offaly,1514,BALLYCUMBER (BORD NA MONA),53.32778,-7.03333,1931
Offaly,3422,EDENDERRY G.S.,53.23639,-7.32167,2002
Offaly,1519,BELMONT MILLS,53.16667,-8.08056,1902
Offaly,3431,EDENDERRY (THE TUNNEL),53.39167,-7.25833,1955
Offaly,1522,GEASHILL,53.175,-7.72778,1942
Offaly,3522,MEELICK (Victoria Lock),53.38222,-7.58111,2007
Offaly,3619,DERRYGREENAGH,52.98333,-7.93333,1943
Offaly,3622,KILCORMAC G.S.,53.271748,-7.481667,1900
Offaly,1614,HORSELEAP,53.19167,-7.2,1937
Offaly,822,SHINRONE G.S.,53.24861,-7.89167,1948
Offaly,1622,TULLAMORE (ST. CATHERINES),53.19722,-7.62778,1942
Offaly,1685,CLONSAST (BORD NA MONA),53.33472,-7.14556,2019
Offaly,4119,BELMONT O.P.W.,52.88056,-7.95278,1943
Offaly,1714,MOUNTBOLUS G.S.,53.29167,-7.29167,1942
Offaly,1719,EDENDERRY-BALLINLA,53.19444,-7.99444,1893
Offaly,1722,MONEYGALL G.S.,53.28056,-7.625,1942
Offaly,919,DAINGEAN G.S.,53.09444,-7.90556,1939
Offaly,922,BANAGHER (CANAL HSE.),53.32639,-7.68611,1952
Offaly,4831,RAHAN G.S.,53.40694,-7.16583,1997
Offaly,1822,BIRR (JOHN'S MALL),53.26944,-7.83056,1942
Offaly,4919,BALLYCUMBER G.S.,53.09028,-7.89028,1954
Offaly,314,CORBETSTOWN,53.33333,-7.21667,1923
Offaly,5619,FERBANE G.S.,53.10278,-7.69722,1962
Offaly,5685,BIRR,53.32611,-7.98667,2018
Offaly,2019,EDENDERRY (TUBBERDALY),53.1,-7.72222,1942
Offaly,6314,KINNITTY CASTLE,53.33111,-7.125,1990
Offaly,6319,CLONMACNOISE,53.17333,-7.97722,1984
Offaly,322,KINNITTY G.S.,53.34722,-7.61944,1942
Offaly,2119,EDENDERRY (BALLINLA),53.27778,-8.04722,1942
Offaly,7314,BANAGHER MALTING COMPANY,53.19889,-7.31333,2018
Offaly,7429,CLARA (TRANS.STN.),53.32639,-7.98667,2012
Offaly,2231,SHANNONBRIDGE G.S.,53.35,-7.19444,1944
Offaly,2322,GEASHILL (Sranure),53.22778,-7.73056,1950
Offaly,622,CLONMACNOISE,53.33333,-7.73333,1923
Offaly,2422,RHODE G.S.,53.28333,-7.77222,1962
Roscommon,629,BOORA,53.89583,-8.30278,1952
Roscommon,1227,BALLYCUMBER (BELAIR),53.68611,-8.75278,1941
Roscommon,1228,LEMANAGHAN (BORD NA MONA),53.71944,-8.41111,1944
Roscommon,1229,BALLINAMEEN G.S.,53.86944,-8.40833,1944
Roscommon,2629,CLOONFAD G.S.,53.98333,-8.15833,1942
Roscommon,2729,BALLINTUBBER G.S.,53.93889,-8.11111,1942
Roscommon,1329,FRENCHPARK (CORRAN HSE.),53.98056,-8.21389,1945
Roscommon,228,COOTEHALL G.S.,53.76667,-8.48889,1935
Roscommon,229,CARRICK-ON-SHANNON E.S.B.,53.76111,-8.08333,1908
Roscommon,2928,BOYLE (ROCKINGHAM),53.5675,-8.275,2010
Roscommon,3329,CASTLEREA (Hanly Sch.),53.91111,-8.22222,1944
Roscommon,3429,STROKESTOWN (Castlenode),53.84583,-8.19444,1944
Roscommon,428,ATHLEAGUE,53.74167,-8.63889,1944
Roscommon,1528,CROGHAN G.S.,53.46944,-8.26528,1944
Roscommon,429,ELPHIN G.S.,53.62778,-8.18611,1929
Roscommon,3529,BALLINLOUGH (DISP. RES.),53.97222,-8.29444,1944
Roscommon,1529,BALLYFORAN G.S.,53.91111,-8,1876
Roscommon,3629,ROSCOMMON G.S.,53.9,-8.58333,1944
Roscommon,3729,BOYLE (VOC.SCH.),53.77778,-8.25,1944
Roscommon,3829,DRUMSNA (Albert Lock),53.36944,-8.03333,1944
Roscommon,4129,BALLAGHADERREEN (VOC.SCH.),53.54444,-8.04722,1952
Roscommon,4229,TULSK G.S.,53.77917,-8.10556,1952
Roscommon,4329,CLONARK G.S.,53.69583,-8.00833,1952
Roscommon,4529,LECARROW,53.63333,-8.1875,1962
Roscommon,4829,STROKESTOWN G.S.,53.77917,-8.10278,1964
Roscommon,928,MOUNTDILLON,53.4,-8.15278,1941
Roscommon,5029,ROSCOMMON (VOC.SCH.),53.72639,-7.97083,1968
Roscommon,1885,STROKESTOWN (ELPHIN ST.),53.75694,-8.49556,2019
Roscommon,5229,TAUGHMACONNELL G.S.,53.96944,-8.30556,1971
Roscommon,5529,DERRYCASHEL,53.79,-7.95389,1984
Roscommon,5585,CASTLEREA_WWTP,53.9425,-8.32694,2019
Roscommon,1975,BOYLE (Marian Road),53.72694,-7.98083,2003
Roscommon,5729,LANESBORO CULLBEG,53.86111,-8.19833,1984
Roscommon,5829,BALLYMORE,53.62639,-8.20056,1984
Roscommon,2028,MT DILLON,53.56806,-8.25139,1951
Roscommon,5929,ELPHIN,54.0925,-8.07639,1985
Roscommon,6129,ROSCOMMON (Voc.Sch.) II,53.90833,-8.46222,1986
Roscommon,6329,ATHLEAGUE G.S.,53.753,-8.108,1987
Roscommon,6429,ARIGNA POWER STATION,54.06583,-8.08528,1993
Roscommon,6629,FRENCHPARK CALLOW,53.70306,-8.03389,1993
Roscommon,2129,STROKESTOWN (Carrowclogher),54.05,-8.13889,1928
Roscommon,6729,AUGHAFIN,53.94306,-8.32778,1995
Roscommon,6929,CLOONTUSKERT,53.67722,-8.02083,1996
Roscommon,7129,KEADUE G.S.,53.83806,-8.38444,2003
Roscommon,7329,BALLYMORE,53.97889,-8.30556,2007
Roscommon,7529,LANESBORO (Cloonadra),53.83278,-8.39528,2017
Roscommon,7585,BALLINAGARE,53.61694,-8.19028,2020
Roscommon,328,BOYLE (LOWPARK),53.70278,-8.20556,1944
Roscommon,2229,BALLINAGARE (Ballincool),53.675,-7.99167,1929
Roscommon,1128,Roscommon_WWTP,53.82222,-8.55556,1944
Sligo,9936,BALLINDERRY G.S.,54.18333,-8.63333,1995
Sligo,2436,LANESBORO O.P.W.,54.13722,-8.39167,1983
Sligo,636,LOUGHGLINN,54.175,-8.45556,1860
Sligo,1236,M.BELTRA FOREST,53.99167,-8.51111,1942
Sligo,2536,RIVERSTOWN,54.28528,-8.46889,1984
Sligo,640,MARKREE CASTLE,54.39167,-8.51944,1942
Sligo,1275,GURTEEN G.S.,54.175,-8.45556,2005
Sligo,2636,SLIGO (LISNABURG),54.23694,-8.43778,1984
Sligo,136,GRANGE G.S.,54.26944,-8.48056,1913
Sligo,2736,MARKREE,54.33833,-8.62222,1985
